Ref_Date,GEO,INT,Vector,Coordinate,Value
1976/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1552
1977/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1411
1977/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1771
1977/09,Newfoundland and Labrador,In-migrants,v509038,2.1,3517
1977/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1530
1978/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1391
1978/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1743
1978/09,Newfoundland and Labrador,In-migrants,v509038,2.1,3611
1978/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1589
1979/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1443
1979/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1819
1979/09,Newfoundland and Labrador,In-migrants,v509038,2.1,3864
1979/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1709
1980/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1543
1980/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1950
1980/09,Newfoundland and Labrador,In-migrants,v509038,2.1,3932
1980/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1747
1981/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1565
1981/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1994
1981/09,Newfoundland and Labrador,In-migrants,v509038,2.1,3494
1981/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1365
1982/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1811
1982/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2093
1982/09,Newfoundland and Labrador,In-migrants,v509038,2.1,4258
1982/12,Newfoundland and Labrador,In-migrants,v509038,2.1,2062
1983/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1444
1983/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2429
1983/09,Newfoundland and Labrador,In-migrants,v509038,2.1,3084
1983/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1476
1984/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1059
1984/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1134
1984/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2178
1984/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1439
1985/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1189
1985/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1183
1985/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2153
1985/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1444
1986/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1150
1986/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1183
1986/09,Newfoundland and Labrador,In-migrants,v509038,2.1,3224
1986/12,Newfoundland and Labrador,In-migrants,v509038,2.1,2097
1987/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1339
1987/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1364
1987/09,Newfoundland and Labrador,In-migrants,v509038,2.1,3170
1987/12,Newfoundland and Labrador,In-migrants,v509038,2.1,2511
1988/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1678
1988/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1739
1988/09,Newfoundland and Labrador,In-migrants,v509038,2.1,3744
1988/12,Newfoundland and Labrador,In-migrants,v509038,2.1,2771
1989/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1808
1989/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1783
1989/09,Newfoundland and Labrador,In-migrants,v509038,2.1,3490
1989/12,Newfoundland and Labrador,In-migrants,v509038,2.1,2613
1990/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1708
1990/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2291
1990/09,Newfoundland and Labrador,In-migrants,v509038,2.1,3865
1990/12,Newfoundland and Labrador,In-migrants,v509038,2.1,2139
1991/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1803
1991/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2471
1991/09,Newfoundland and Labrador,In-migrants,v509038,2.1,3414
1991/12,Newfoundland and Labrador,In-migrants,v509038,2.1,2131
1992/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1516
1992/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2205
1992/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2743
1992/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1683
1993/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1257
1993/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1875
1993/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2369
1993/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1375
1994/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1034
1994/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1802
1994/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2254
1994/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1211
1995/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1262
1995/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1679
1995/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2346
1995/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1672
1996/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1324
1996/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1663
1996/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2222
1996/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1359
1997/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1551
1997/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1830
1997/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2219
1997/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1363
1998/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1727
1998/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2083
1998/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2176
1998/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1395
1999/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1877
1999/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2547
1999/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2591
1999/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1536
2000/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1991
2000/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2282
2000/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2422
2000/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1454
2001/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1730
2001/06,Newfoundland and Labrador,In-migrants,v509038,2.1,1893
2001/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2570
2001/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1508
2002/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1913
2002/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2793
2002/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2681
2002/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1587
2003/03,Newfoundland and Labrador,In-migrants,v509038,2.1,2111
2003/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2819
2003/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2551
2003/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1567
2004/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1908
2004/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2371
2004/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2296
2004/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1715
2005/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1780
2005/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2422
2005/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2501
2005/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1486
2006/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1974
2006/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2334
2006/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2841
2006/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1637
2007/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1601
2007/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2327
2007/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2999
2007/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1959
2008/03,Newfoundland and Labrador,In-migrants,v509038,2.1,2233
2008/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2568
2008/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2956
2008/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1929
2009/03,Newfoundland and Labrador,In-migrants,v509038,2.1,2404
2009/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2973
2009/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2692
2009/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1806
2010/03,Newfoundland and Labrador,In-migrants,v509038,2.1,2392
2010/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2108
2010/09,Newfoundland and Labrador,In-migrants,v509038,2.1,1904
2010/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1698
2011/03,Newfoundland and Labrador,In-migrants,v509038,2.1,2012
2011/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2171
2011/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2719
2011/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1517
2012/03,Newfoundland and Labrador,In-migrants,v509038,2.1,2288
2012/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2762
2012/09,Newfoundland and Labrador,In-migrants,v509038,2.1,2204
2012/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1319
2013/03,Newfoundland and Labrador,In-migrants,v509038,2.1,2162
2013/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2580
2013/09,Newfoundland and Labrador,In-migrants,v509038,2.1,1805
2013/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1220
2014/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1839
2014/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2923
2014/09,Newfoundland and Labrador,In-migrants,v509038,2.1,1619
2014/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1155
2015/03,Newfoundland and Labrador,In-migrants,v509038,2.1,2241
2015/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2772
2015/09,Newfoundland and Labrador,In-migrants,v509038,2.1,1871
2015/12,Newfoundland and Labrador,In-migrants,v509038,2.1,1091
2016/03,Newfoundland and Labrador,In-migrants,v509038,2.1,2102
2016/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2397
2016/09,Newfoundland and Labrador,In-migrants,v509038,2.1,1534
2016/12,Newfoundland and Labrador,In-migrants,v509038,2.1,903
2017/03,Newfoundland and Labrador,In-migrants,v509038,2.1,1713
2017/06,Newfoundland and Labrador,In-migrants,v509038,2.1,2409
1961/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,2160
1961/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,1799
1962/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1229
1962/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,1134
1962/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,2794
1962/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2345
1963/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1365
1963/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,1355
1963/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,3565
1963/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,3018
1964/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1630
1964/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,1945
1964/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,3905
1964/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,3407
1965/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2572
1965/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,1841
1965/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4225
1965/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,3763
1966/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2540
1966/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,1749
1966/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4030
1966/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,4637
1967/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2221
1967/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,1731
1967/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4157
1967/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,3520
1968/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2175
1968/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,1964
1968/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,2227
1968/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,3648
1969/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2548
1969/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,1611
1969/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4212
1969/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,5234
1970/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,3525
1970/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2667
1970/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,2807
1970/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,5468
1971/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2358
1971/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2097
1971/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,2914
1971/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,4257
1972/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2342
1972/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2014
1972/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,3477
1972/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,3536
1973/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2841
1973/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2745
1973/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4463
1973/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,5472
1974/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,3723
1974/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2194
1974/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,3771
1974/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,3308
1975/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2701
1975/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2010
1975/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,3679
1975/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,3044
1976/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2785
1976/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2059
1976/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4591
1976/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2974
1977/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2408
1977/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2480
1977/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4667
1977/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,3020
1978/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2361
1978/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2444
1978/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4422
1978/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2863
1979/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2240
1979/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2311
1979/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4716
1979/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,3090
1980/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2403
1980/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2454
1980/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4776
1980/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,3154
1981/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2395
1981/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2465
1981/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4926
1981/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,4060
1982/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2895
1982/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2575
1982/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,3328
1982/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,1787
1983/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1514
1983/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,1735
1983/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,3527
1983/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,1878
1984/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1582
1984/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,1792
1984/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,3720
1984/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2164
1985/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1571
1985/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,1979
1985/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4445
1985/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2600
1986/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1894
1986/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2707
1986/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,5001
1986/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2754
1987/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1876
1987/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2816
1987/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,5270
1987/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2846
1988/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1886
1988/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2600
1988/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,5065
1988/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2512
1989/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1595
1989/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2589
1989/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,5580
1989/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2785
1990/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1757
1990/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2869
1990/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4713
1990/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2434
1991/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1707
1991/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2354
1991/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4233
1991/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2679
1992/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1669
1992/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2354
1992/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4108
1992/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2579
1993/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,1606
1993/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,2343
1993/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4130
1993/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2194
1994/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2198
1994/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,3010
1994/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4884
1994/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2413
1995/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,2745
1995/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,3338
1995/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4689
1995/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2753
1996/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,3317
1996/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,3682
1996/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4676
1996/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2838
1997/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,3492
1997/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,4090
1997/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,5282
1997/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2621
1998/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,4476
1998/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,4503
1998/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,4000
1998/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2373
1999/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,3509
1999/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,3808
1999/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,3477
1999/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,1673
2000/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,3724
2000/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,3789
2000/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,3468
2000/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,2052
2001/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,3247
2001/06,Newfoundland and Labrador,Out-migrants,v509053,2.2,3225
2001/09,Newfoundland and Labrador,Out-migrants,v509053,2.2,3223
2001/12,Newfoundland and Labrador,Out-migrants,v509053,2.2,1726
2002/03,Newfoundland and Labrador,Out-migrants,v509053,2.2,3262
