"country1","country2","year","exports"
"United Kingdom","Japan",1900,47.1
"United Kingdom","Thailand",1900,0.97
"Netherlands","United States of America",1900,20.59
"Netherlands","Haiti",1900,NA
"Netherlands","Dominican Republic",1900,NA
"Netherlands","Mexico",1900,NA
"Netherlands","Guatemala",1900,NA
"Netherlands","Honduras",1900,NA
"Netherlands","El Salvador",1900,NA
"Netherlands","Nicaragua",1900,NA
"Netherlands","Colombia",1900,NA
"Netherlands","Venezuela",1900,NA
"Netherlands","Ecuador",1900,NA
"Netherlands","Peru",1900,NA
"Netherlands","Brazil",1900,NA
"Netherlands","Bolivia",1900,NA
"Netherlands","Paraguay",1900,NA
"Netherlands","Chile",1900,NA
"Netherlands","Argentina",1900,NA
"Netherlands","Uruguay",1900,NA
"Netherlands","United Kingdom",1900,151.23
"Netherlands","Belgium",1900,36.82
"Netherlands","France",1900,8.2
"Netherlands","Switzerland",1900,0.68
"Netherlands","Spain",1900,NA
"Netherlands","Portugal",1900,NA
"Netherlands","Germany",1900,49.83
"Netherlands","Austria-Hungary",1900,3.31
"Netherlands","Italy",1900,3.81
"Netherlands","Yugoslavia",1900,NA
"Netherlands","Greece",1900,0.2
"Netherlands","Romania",1900,0.6
"Netherlands","Russia",1900,4.28
"Netherlands","Sweden",1900,3.03
"Netherlands","Denmark",1900,3.22
"Netherlands","Ethiopia",1900,NA
"Netherlands","Morocco",1900,NA
"Netherlands","Iran",1900,NA
"Netherlands","Turkey",1900,NA
"Netherlands","China",1900,NA
"Netherlands","Korea",1900,NA
"Netherlands","Japan",1900,0.39
"Netherlands","Thailand",1900,NA
"Belgium","United States of America",1900,14.6
"Belgium","Haiti",1900,NA
"Belgium","Dominican Republic",1900,NA
"Belgium","Mexico",1900,NA
"Belgium","Guatemala",1900,NA
"Belgium","Honduras",1900,NA
"Belgium","El Salvador",1900,NA
"Belgium","Nicaragua",1900,NA
"Belgium","Colombia",1900,NA
"Belgium","Venezuela",1900,NA
"Belgium","Ecuador",1900,NA
"Belgium","Peru",1900,0.34
"Belgium","Brazil",1900,1.75
"Belgium","Bolivia",1900,NA
"Belgium","Paraguay",1900,NA
"Belgium","Chile",1900,1.43
"Belgium","Argentina",1900,7.92
"Belgium","Uruguay",1900,1.55
"Belgium","United Kingdom",1900,113.26
"Belgium","Netherlands",1900,40.86
"Belgium","France",1900,79.9
"Belgium","Switzerland",1900,5.74
"Belgium","Spain",1900,6.87
"Belgium","Portugal",1900,NA
"Belgium","Germany",1900,79.99
"Belgium","Austria-Hungary",1900,5.29
"Belgium","Italy",1900,6.02
"Belgium","Yugoslavia",1900,NA
"Belgium","Greece",1900,0.6
"Belgium","Romania",1900,0.0008315
"Belgium","Russia",1900,5.9
"Belgium","Sweden",1900,3.33
"Belgium","Denmark",1900,1.95
"Belgium","Ethiopia",1900,NA
"Belgium","Morocco",1900,NA
"Belgium","Iran",1900,NA
"Belgium","Turkey",1900,NA
"Belgium","China",1900,3.23
"Belgium","Korea",1900,NA
"Belgium","Japan",1900,3.83
"Belgium","Thailand",1900,NA
"France","United States of America",1900,75.45
"France","Haiti",1900,NA
"France","Dominican Republic",1900,NA
"France","Mexico",1900,6.56
"France","Guatemala",1900,NA
"France","Honduras",1900,NA
"France","El Salvador",1900,NA
"France","Nicaragua",1900,NA
"France","Colombia",1900,NA
"France","Venezuela",1900,NA
"France","Ecuador",1900,NA
"France","Peru",1900,0.75
"France","Brazil",1900,7.15
"France","Bolivia",1900,NA
"France","Paraguay",1900,NA
"France","Chile",1900,3.35
"France","Argentina",1900,10.24
"France","Uruguay",1900,1.98
"France","United Kingdom",1900,258.4
"France","Netherlands",1900,8.87
"France","Belgium",1900,70.38
"France","Switzerland",1900,39.72
"France","Spain",1900,25.41
"France","Portugal",1900,3.79
"France","Germany",1900,87.53
"France","Austria-Hungary",1900,10.92
"France","Italy",1900,29.36
"France","Yugoslavia",1900,NA
"France","Greece",1900,2.34
"France","Romania",1900,3.08
"France","Russia",1900,15.44
"France","Sweden",1900,2.62
"France","Denmark",1900,3.84
"France","Ethiopia",1900,NA
"France","Morocco",1900,NA
"France","Iran",1900,1.31
"France","Turkey",1900,11.98
"France","China",1900,NA
"France","Korea",1900,NA
"France","Japan",1900,3.9
"France","Thailand",1900,NA
"Switzerland","United States of America",1900,15.79
"Switzerland","Haiti",1900,NA
"Switzerland","Dominican Republic",1900,NA
"Switzerland","Mexico",1900,NA
"Switzerland","Guatemala",1900,NA
"Switzerland","Honduras",1900,NA
"Switzerland","El Salvador",1900,NA
"Switzerland","Nicaragua",1900,NA
"Switzerland","Colombia",1900,NA
"Switzerland","Venezuela",1900,NA
"Switzerland","Ecuador",1900,NA
"Switzerland","Peru",1900,NA
"Switzerland","Brazil",1900,NA
"Switzerland","Bolivia",1900,NA
"Switzerland","Paraguay",1900,NA
"Switzerland","Chile",1900,NA
"Switzerland","Argentina",1900,NA
"Switzerland","Uruguay",1900,NA
"Switzerland","United Kingdom",1900,33.53
"Switzerland","Netherlands",1900,1.08
"Switzerland","Belgium",1900,1.21
"Switzerland","France",1900,21
"Switzerland","Spain",1900,2.83
"Switzerland","Portugal",1900,NA
"Switzerland","Germany",1900,39.44
"Switzerland","Austria-Hungary",1900,11.41
"Switzerland","Italy",1900,10.81
"Switzerland","Yugoslavia",1900,NA
"Switzerland","Greece",1900,NA
"Switzerland","Romania",1900,0.51
"Switzerland","Russia",1900,5.15
"Switzerland","Sweden",1900,NA
"Switzerland","Denmark",1900,NA
"Switzerland","Ethiopia",1900,NA
"Switzerland","Morocco",1900,NA
"Switzerland","Iran",1900,NA
"Switzerland","Turkey",1900,NA
"Switzerland","China",1900,NA
"Switzerland","Korea",1900,NA
"Switzerland","Japan",1900,1.45
"Switzerland","Thailand",1900,NA
"Spain","United States of America",1900,5.4
"Spain","Haiti",1900,NA
"Spain","Dominican Republic",1900,NA
"Spain","Mexico",1900,2.87
"Spain","Guatemala",1900,NA
"Spain","Honduras",1900,NA
"Spain","El Salvador",1900,NA
"Spain","Nicaragua",1900,NA
"Spain","Colombia",1900,NA
"Spain","Venezuela",1900,NA
"Spain","Ecuador",1900,NA
"Spain","Peru",1900,0.06
"Spain","Brazil",1900,0.27
"Spain","Bolivia",1900,NA
"Spain","Paraguay",1900,NA
"Spain","Chile",1900,NA
"Spain","Argentina",1900,2.42
"Spain","Uruguay",1900,1.82
"Spain","United Kingdom",1900,76.54
"Spain","Netherlands",1900,NA
"Spain","Belgium",1900,7.75
"Spain","France",1900,41.41
"Spain","Switzerland",1900,0.41
"Spain","Portugal",1900,6.22
"Spain","Germany",1900,19.07
"Spain","Austria-Hungary",1900,0.37
"Spain","Italy",1900,5.09
"Spain","Yugoslavia",1900,NA
"Spain","Greece",1900,NA
"Spain","Romania",1900,NA
"Spain","Russia",1900,0.51
"Spain","Sweden",1900,0.47
"Spain","Denmark",1900,NA
"Spain","Ethiopia",1900,NA
"Spain","Morocco",1900,NA
"Spain","Iran",1900,NA
"Spain","Turkey",1900,NA
"Spain","China",1900,NA
"Spain","Korea",1900,NA
"Spain","Japan",1900,NA
"Spain","Thailand",1900,NA
"Portugal","United States of America",1900,0.45
"Portugal","Haiti",1900,NA
"Portugal","Dominican Republic",1900,NA
"Portugal","Mexico",1900,NA
"Portugal","Guatemala",1900,NA
"Portugal","Honduras",1900,NA
"Portugal","El Salvador",1900,NA
"Portugal","Nicaragua",1900,NA
"Portugal","Colombia",1900,NA
"Portugal","Venezuela",1900,NA
"Portugal","Ecuador",1900,NA
"Portugal","Peru",1900,NA
"Portugal","Brazil",1900,NA
"Portugal","Bolivia",1900,NA
"Portugal","Paraguay",1900,NA
"Portugal","Chile",1900,NA
"Portugal","Argentina",1900,NA
"Portugal","Uruguay",1900,NA
"Portugal","United Kingdom",1900,15.62
"Portugal","Netherlands",1900,NA
"Portugal","Belgium",1900,NA
"Portugal","France",1900,0.75
"Portugal","Switzerland",1900,NA
"Portugal","Spain",1900,7.16
"Portugal","Germany",1900,4.06
"Portugal","Austria-Hungary",1900,NA
"Portugal","Italy",1900,NA
"Portugal","Yugoslavia",1900,NA
"Portugal","Greece",1900,NA
"Portugal","Romania",1900,NA
"Portugal","Russia",1900,NA
"Portugal","Sweden",1900,NA
"Portugal","Denmark",1900,NA
"Portugal","Ethiopia",1900,NA
"Portugal","Morocco",1900,NA
"Portugal","Iran",1900,NA
"Portugal","Turkey",1900,NA
"Portugal","China",1900,NA
"Portugal","Korea",1900,NA
"Portugal","Japan",1900,NA
"Portugal","Thailand",1900,NA
"Germany","United States of America",1900,100.44
"Germany","Haiti",1900,NA
"Germany","Dominican Republic",1900,NA
"Germany","Mexico",1900,7.08
"Germany","Guatemala",1900,NA
"Germany","Honduras",1900,NA
"Germany","El Salvador",1900,NA
"Germany","Nicaragua",1900,NA
"Germany","Colombia",1900,NA
"Germany","Venezuela",1900,NA
"Germany","Ecuador",1900,1.25
"Germany","Peru",1900,1.73
"Germany","Brazil",1900,NA
"Germany","Bolivia",1900,1.3
"Germany","Paraguay",1900,NA
"Germany","Chile",1900,12.4
"Germany","Argentina",1900,15.64
"Germany","Uruguay",1900,3.5
"Germany","United Kingdom",1900,150.27
"Germany","Netherlands",1900,91.58
"Germany","Belgium",1900,60.73
"Germany","France",1900,80.38
"Germany","Switzerland",1900,67.57
"Germany","Spain",1900,12.56
"Germany","Portugal",1900,4.78
"Germany","Austria-Hungary",1900,128.44
"Germany","Italy",1900,29.45
"Germany","Yugoslavia",1900,NA
"Germany","Greece",1900,2.36
"Germany","Romania",1900,10.63
"Germany","Russia",1900,83.06
"Germany","Sweden",1900,48.33
"Germany","Denmark",1900,39.74
"Germany","Ethiopia",1900,NA
"Germany","Morocco",1900,NA
"Germany","Iran",1900,0.11
"Germany","Turkey",1900,2.85
"Germany","China",1900,NA
"Germany","Korea",1900,NA
"Germany","Japan",1900,14.1
"Germany","Thailand",1900,NA
"Austria-Hungary","United States of America",1900,10.06
"Austria-Hungary","Haiti",1900,NA
"Austria-Hungary","Dominican Republic",1900,NA
"Austria-Hungary","Mexico",1900,NA
"Austria-Hungary","Guatemala",1900,NA
"Austria-Hungary","Honduras",1900,NA
"Austria-Hungary","El Salvador",1900,NA
"Austria-Hungary","Nicaragua",1900,NA
"Austria-Hungary","Colombia",1900,NA
"Austria-Hungary","Venezuela",1900,NA
"Austria-Hungary","Ecuador",1900,NA
"Austria-Hungary","Peru",1900,NA
"Austria-Hungary","Brazil",1900,1.08
"Austria-Hungary","Bolivia",1900,NA
"Austria-Hungary","Paraguay",1900,NA
"Austria-Hungary","Chile",1900,NA
"Austria-Hungary","Argentina",1900,NA
"Austria-Hungary","Uruguay",1900,NA
"Austria-Hungary","United Kingdom",1900,6.62
"Austria-Hungary","Netherlands",1900,5.56
"Austria-Hungary","Belgium",1900,3.01
"Austria-Hungary","France",1900,13.87
"Austria-Hungary","Switzerland",1900,13.9
"Austria-Hungary","Spain",1900,2.18
"Austria-Hungary","Portugal",1900,NA
"Austria-Hungary","Germany",1900,206.35
"Austria-Hungary","Italy",1900,29.78
"Austria-Hungary","Yugoslavia",1900,4.96
"Austria-Hungary","Greece",1900,2.71
"Austria-Hungary","Romania",1900,8.75
"Austria-Hungary","Russia",1900,14.52
"Austria-Hungary","Sweden",1900,NA
"Austria-Hungary","Denmark",1900,NA
"Austria-Hungary","Ethiopia",1900,NA
"Austria-Hungary","Morocco",1900,NA
"Austria-Hungary","Iran",1900,0.96
"Austria-Hungary","Turkey",1900,12.89
"Austria-Hungary","China",1900,NA
"Austria-Hungary","Korea",1900,NA
"Austria-Hungary","Japan",1900,2.17
"Austria-Hungary","Thailand",1900,NA
"Italy","United States of America",1900,24.61
"Italy","Haiti",1900,NA
"Italy","Dominican Republic",1900,NA
"Italy","Mexico",1900,NA
"Italy","Guatemala",1900,NA
"Italy","Honduras",1900,NA
"Italy","El Salvador",1900,NA
"Italy","Nicaragua",1900,NA
"Italy","Colombia",1900,NA
"Italy","Venezuela",1900,NA
"Italy","Ecuador",1900,NA
"Italy","Peru",1900,0.46
"Italy","Brazil",1900,2.94
"Italy","Bolivia",1900,NA
"Italy","Paraguay",1900,NA
"Italy","Chile",1900,0.8
"Italy","Argentina",1900,14.03
"Italy","Uruguay",1900,2.21
"Italy","United Kingdom",1900,16.47
"Italy","Netherlands",1900,NA
"Italy","Belgium",1900,5.08
"Italy","France",1900,28.04
"Italy","Switzerland",1900,38.97
"Italy","Spain",1900,2.76
"Italy","Portugal",1900,NA
"Italy","Germany",1900,43.11
"Italy","Austria-Hungary",1900,23.17
"Italy","Yugoslavia",1900,NA
"Italy","Greece",1900,1.11
"Italy","Romania",1900,1.85
"Italy","Russia",1900,1.74
"Italy","Sweden",1900,NA
"Italy","Denmark",1900,NA
"Italy","Ethiopia",1900,NA
"Italy","Morocco",1900,NA
"Italy","Iran",1900,NA
"Italy","Turkey",1900,NA
"Italy","China",1900,NA
"Italy","Korea",1900,NA
"Italy","Japan",1900,0.21
"Italy","Thailand",1900,NA
"Yugoslavia","United States of America",1900,NA
"Yugoslavia","Haiti",1900,NA
"Yugoslavia","Dominican Republic",1900,NA
"Yugoslavia","Mexico",1900,NA
"Yugoslavia","Guatemala",1900,NA
"Yugoslavia","Honduras",1900,NA
"Yugoslavia","El Salvador",1900,NA
"Yugoslavia","Nicaragua",1900,NA
"Yugoslavia","Colombia",1900,NA
"Yugoslavia","Venezuela",1900,NA
"Yugoslavia","Ecuador",1900,NA
"Yugoslavia","Peru",1900,NA
"Yugoslavia","Brazil",1900,NA
"Yugoslavia","Bolivia",1900,NA
"Yugoslavia","Paraguay",1900,NA
"Yugoslavia","Chile",1900,NA
"Yugoslavia","Argentina",1900,NA
"Yugoslavia","Uruguay",1900,NA
"Yugoslavia","United Kingdom",1900,NA
"Yugoslavia","Netherlands",1900,NA
"Yugoslavia","Belgium",1900,NA
"Yugoslavia","France",1900,NA
"Yugoslavia","Switzerland",1900,NA
"Yugoslavia","Spain",1900,NA
"Yugoslavia","Portugal",1900,NA
"Yugoslavia","Germany",1900,NA
"Yugoslavia","Austria-Hungary",1900,10.88
"Yugoslavia","Italy",1900,NA
"Yugoslavia","Greece",1900,NA
"Yugoslavia","Romania",1900,NA
"Yugoslavia","Russia",1900,NA
"Yugoslavia","Sweden",1900,NA
"Yugoslavia","Denmark",1900,NA
"Yugoslavia","Ethiopia",1900,NA
"Yugoslavia","Morocco",1900,NA
"Yugoslavia","Iran",1900,NA
"Yugoslavia","Turkey",1900,NA
"Yugoslavia","China",1900,NA
"Yugoslavia","Korea",1900,NA
"Yugoslavia","Japan",1900,NA
"Yugoslavia","Thailand",1900,NA
"Greece","United States of America",1900,1.43
"Greece","Haiti",1900,NA
"Greece","Dominican Republic",1900,NA
"Greece","Mexico",1900,NA
"Greece","Guatemala",1900,NA
"Greece","Honduras",1900,NA
"Greece","El Salvador",1900,NA
"Greece","Nicaragua",1900,NA
"Greece","Colombia",1900,NA
"Greece","Venezuela",1900,NA
"Greece","Ecuador",1900,NA
"Greece","Peru",1900,NA
"Greece","Brazil",1900,NA
"Greece","Bolivia",1900,NA
"Greece","Paraguay",1900,NA
"Greece","Chile",1900,NA
"Greece","Argentina",1900,NA
"Greece","Uruguay",1900,NA
"Greece","United Kingdom",1900,10.73
"Greece","Netherlands",1900,1.3
"Greece","Belgium",1900,1.59
"Greece","France",1900,1.31
"Greece","Switzerland",1900,NA
"Greece","Spain",1900,NA
"Greece","Portugal",1900,NA
"Greece","Germany",1900,1.92
"Greece","Austria-Hungary",1900,3.48
"Greece","Italy",1900,0.8
"Greece","Yugoslavia",1900,NA
"Greece","Romania",1900,NA
"Greece","Russia",1900,0.13
"Greece","Sweden",1900,NA
"Greece","Denmark",1900,NA
"Greece","Ethiopia",1900,NA
"Greece","Morocco",1900,NA
"Greece","Iran",1900,NA
"Greece","Turkey",1900,1.19
"Greece","China",1900,NA
"Greece","Korea",1900,NA
"Greece","Japan",1900,NA
"Greece","Thailand",1900,NA
"Romania","United States of America",1900,0.0002963
"Romania","Haiti",1900,NA
"Romania","Dominican Republic",1900,NA
"Romania","Mexico",1900,NA
"Romania","Guatemala",1900,NA
"Romania","Honduras",1900,NA
"Romania","El Salvador",1900,NA
"Romania","Nicaragua",1900,NA
"Romania","Colombia",1900,NA
"Romania","Venezuela",1900,NA
"Romania","Ecuador",1900,NA
"Romania","Peru",1900,NA
"Romania","Brazil",1900,NA
"Romania","Bolivia",1900,NA
"Romania","Paraguay",1900,NA
"Romania","Chile",1900,NA
"Romania","Argentina",1900,NA
"Romania","Uruguay",1900,NA
"Romania","United Kingdom",1900,6.73
"Romania","Netherlands",1900,1.73
"Romania","Belgium",1900,13.79
"Romania","France",1900,1.46
"Romania","Switzerland",1900,0.24
"Romania","Spain",1900,NA
"Romania","Portugal",1900,NA
"Romania","Germany",1900,3.66
"Romania","Austria-Hungary",1900,6.53
"Romania","Italy",1900,3.1
"Romania","Yugoslavia",1900,NA
"Romania","Greece",1900,NA
"Romania","Russia",1900,0.99
"Romania","Sweden",1900,NA
"Romania","Denmark",1900,NA
"Romania","Ethiopia",1900,NA
"Romania","Morocco",1900,NA
"Romania","Iran",1900,NA
"Romania","Turkey",1900,2.33
"Romania","China",1900,NA
"Romania","Korea",1900,NA
"Romania","Japan",1900,NA
"Romania","Thailand",1900,NA
"Russia","United States of America",1900,7.03
"Russia","Haiti",1900,NA
"Russia","Dominican Republic",1900,NA
"Russia","Mexico",1900,NA
"Russia","Guatemala",1900,NA
"Russia","Honduras",1900,NA
"Russia","El Salvador",1900,NA
"Russia","Nicaragua",1900,NA
"Russia","Colombia",1900,NA
"Russia","Venezuela",1900,NA
"Russia","Ecuador",1900,NA
"Russia","Peru",1900,NA
"Russia","Brazil",1900,NA
"Russia","Bolivia",1900,NA
"Russia","Paraguay",1900,NA
"Russia","Chile",1900,NA
"Russia","Argentina",1900,NA
"Russia","Uruguay",1900,NA
"Russia","United Kingdom",1900,105.85
"Russia","Netherlands",1900,56.76
"Russia","Belgium",1900,23.54
"Russia","France",1900,43.48
"Russia","Switzerland",1900,9.18
"Russia","Spain",1900,8.2
"Russia","Portugal",1900,NA
"Russia","Germany",1900,168.78
"Russia","Austria-Hungary",1900,18.07
"Russia","Italy",1900,25.53
"Russia","Yugoslavia",1900,NA
"Russia","Greece",1900,6.2
"Russia","Romania",1900,1.09
"Russia","Sweden",1900,9.31
"Russia","Denmark",1900,12.69
"Russia","Ethiopia",1900,NA
"Russia","Morocco",1900,NA
"Russia","Iran",1900,13.77
"Russia","Turkey",1900,9.05
"Russia","China",1900,3.24
"Russia","Korea",1900,NA
"Russia","Japan",1900,0.14
"Russia","Thailand",1900,NA
"Sweden","United States of America",1900,3.48
"Sweden","Haiti",1900,NA
"Sweden","Dominican Republic",1900,NA
"Sweden","Mexico",1900,NA
"Sweden","Guatemala",1900,NA
"Sweden","Honduras",1900,NA
"Sweden","El Salvador",1900,NA
"Sweden","Nicaragua",1900,NA
"Sweden","Colombia",1900,NA
"Sweden","Venezuela",1900,NA
"Sweden","Ecuador",1900,NA
"Sweden","Peru",1900,NA
"Sweden","Brazil",1900,NA
"Sweden","Bolivia",1900,NA
"Sweden","Paraguay",1900,NA
"Sweden","Chile",1900,NA
"Sweden","Argentina",1900,NA
"Sweden","Uruguay",1900,NA
"Sweden","United Kingdom",1900,51.25
"Sweden","Netherlands",1900,8.11
"Sweden","Belgium",1900,10.93
"Sweden","France",1900,8.08
"Sweden","Switzerland",1900,NA
"Sweden","Spain",1900,4.76
"Sweden","Portugal",1900,NA
"Sweden","Germany",1900,29.03
"Sweden","Austria-Hungary",1900,NA
"Sweden","Italy",1900,NA
"Sweden","Yugoslavia",1900,NA
"Sweden","Greece",1900,NA
"Sweden","Romania",1900,NA
"Sweden","Russia",1900,3.8
"Sweden","Denmark",1900,15.65
"Sweden","Ethiopia",1900,NA
"Sweden","Morocco",1900,NA
"Sweden","Iran",1900,NA
"Sweden","Turkey",1900,NA
"Sweden","China",1900,NA
"Sweden","Korea",1900,NA
"Sweden","Japan",1900,NA
"Sweden","Thailand",1900,NA
"Denmark","United States of America",1900,1.78
"Denmark","Haiti",1900,NA
"Denmark","Dominican Republic",1900,NA
"Denmark","Mexico",1900,NA
"Denmark","Guatemala",1900,NA
"Denmark","Honduras",1900,NA
"Denmark","El Salvador",1900,NA
"Denmark","Nicaragua",1900,NA
"Denmark","Colombia",1900,NA
"Denmark","Venezuela",1900,NA
"Denmark","Ecuador",1900,NA
"Denmark","Peru",1900,NA
"Denmark","Brazil",1900,NA
"Denmark","Bolivia",1900,NA
"Denmark","Paraguay",1900,NA
"Denmark","Chile",1900,NA
"Denmark","Argentina",1900,NA
"Denmark","Uruguay",1900,NA
"Denmark","United Kingdom",1900,63.55
"Denmark","Netherlands",1900,0.16
"Denmark","Belgium",1900,0.26
"Denmark","France",1900,0.39
"Denmark","Switzerland",1900,NA
"Denmark","Spain",1900,NA
"Denmark","Portugal",1900,NA
"Denmark","Germany",1900,17.53
"Denmark","Austria-Hungary",1900,NA
"Denmark","Italy",1900,NA
"Denmark","Yugoslavia",1900,NA
"Denmark","Greece",1900,NA
"Denmark","Romania",1900,NA
"Denmark","Russia",1900,5.95
"Denmark","Sweden",1900,12.99
"Denmark","Ethiopia",1900,NA
"Denmark","Morocco",1900,NA
"Denmark","Iran",1900,NA
"Denmark","Turkey",1900,NA
"Denmark","China",1900,NA
"Denmark","Korea",1900,NA
"Denmark","Japan",1900,NA
"Denmark","Thailand",1900,NA
"Ethiopia","United States of America",1900,NA
"Ethiopia","Haiti",1900,NA
"Ethiopia","Dominican Republic",1900,NA
"Ethiopia","Mexico",1900,NA
"Ethiopia","Guatemala",1900,NA
"Ethiopia","Honduras",1900,NA
"Ethiopia","El Salvador",1900,NA
"Ethiopia","Nicaragua",1900,NA
"Ethiopia","Colombia",1900,NA
"Ethiopia","Venezuela",1900,NA
"Ethiopia","Ecuador",1900,NA
"Ethiopia","Peru",1900,NA
"Ethiopia","Brazil",1900,NA
"Ethiopia","Bolivia",1900,NA
"Ethiopia","Paraguay",1900,NA
"Ethiopia","Chile",1900,NA
"Ethiopia","Argentina",1900,NA
"Ethiopia","Uruguay",1900,NA
"Ethiopia","United Kingdom",1900,NA
"Ethiopia","Netherlands",1900,NA
"Ethiopia","Belgium",1900,NA
"Ethiopia","France",1900,NA
"Ethiopia","Switzerland",1900,NA
"Ethiopia","Spain",1900,NA
"Ethiopia","Portugal",1900,NA
"Ethiopia","Germany",1900,NA
"Ethiopia","Austria-Hungary",1900,NA
"Ethiopia","Italy",1900,NA
"Ethiopia","Yugoslavia",1900,NA
"Ethiopia","Greece",1900,NA
"Ethiopia","Romania",1900,NA
"Ethiopia","Russia",1900,NA
"Ethiopia","Sweden",1900,NA
"Ethiopia","Denmark",1900,NA
"Ethiopia","Morocco",1900,NA
"Ethiopia","Iran",1900,NA
"Ethiopia","Turkey",1900,NA
"Ethiopia","China",1900,NA
"Ethiopia","Korea",1900,NA
"Ethiopia","Japan",1900,NA
"Ethiopia","Thailand",1900,NA
"Morocco","United States of America",1900,NA
"Morocco","Haiti",1900,NA
"Morocco","Dominican Republic",1900,NA
"Morocco","Mexico",1900,NA
"Morocco","Guatemala",1900,NA
"Morocco","Honduras",1900,NA
"Morocco","El Salvador",1900,NA
"Morocco","Nicaragua",1900,NA
"Morocco","Colombia",1900,NA
